state,year,code,plan,eg_adj_avg,eg_avg_percentrank,bias_avg,bias_avg_percentrank,mmd_avg,mmd_avg_percentrank,dec2_avg,dec2_avg_percentrank,wasted_dem_plan,wasted_rep_plan,votes_dem_plan,votes_twop_plan,seats_plan,seats_dem_plan,seats_r_plan
MA,1994,MA1994,MA3,0.077,0.905,0.110,0.965,0.037,0.897,0.570,0.947,2128955,2666236,5785237,9590383,635,496,139
MA,1996,MA1996,MA4,0.034,0.780,0.128,0.983,0.037,0.901,0.648,0.961,1785727,1887284,4762799,7346022,475,394,81
MA,1998,MA1998,MA4,0.034,0.780,0.128,0.983,0.037,0.901,0.648,0.961,1785727,1887284,4762799,7346022,475,394,81
MA,2000,MA2000,MA4,0.034,0.780,0.128,0.983,0.037,0.901,0.648,0.961,1785727,1887284,4762799,7346022,475,394,81
MA,2004,MA2004,MA5.1,0.068,0.885,0.065,0.880,0.019,0.787,0.895,0.986,2287363,2840775,6652922,10256276,635,548,87
MA,2006,MA2006,MA5.1,0.068,0.885,0.065,0.880,0.019,0.787,0.895,0.986,2287363,2840775,6652922,10256276,635,548,87
MA,2008,MA2008,MA5.1,0.068,0.885,0.065,0.880,0.019,0.787,0.895,0.986,2287363,2840775,6652922,10256276,635,548,87
MA,2010,MA2010,MA5.1,0.068,0.885,0.065,0.880,0.019,0.787,0.895,0.986,2287363,2840775,6652922,10256276,635,548,87
MA,2012,MA2012,MA6,0.028,0.765,0.063,0.873,0.024,0.808,0.273,0.826,4283440,4510686,11230907,17588253,953,764,189
MA,2014,MA2014,MA6,0.028,0.765,0.063,0.873,0.024,0.808,0.273,0.826,4283440,4510686,11230907,17588253,953,764,189
MA,2016,MA2016,MA6,0.028,0.765,0.063,0.873,0.024,0.808,0.273,0.826,4283440,4510686,11230907,17588253,953,764,189
MA,2018,MA2018,MA6,0.028,0.765,0.063,0.873,0.024,0.808,0.273,0.826,4283440,4510686,11230907,17588253,953,764,189
MA,2020,MA2020,MA6,0.028,0.765,0.063,0.873,0.024,0.808,0.273,0.826,4283440,4510686,11230907,17588253,953,764,189
MA,2022,MA2022,MA6,0.028,0.765,0.063,0.873,0.024,0.808,0.273,0.826,4283440,4510686,11230907,17588253,953,764,189
MD,1994,MD1994,MD3,0.017,0.716,-0.030,0.761,-0.017,0.776,0.081,0.708,2987691,3199141,7776209,12373664,484,374,110
MD,1996,MD1996,MD3,0.017,0.716,-0.030,0.761,-0.017,0.776,0.081,0.708,2987691,3199141,7776209,12373664,484,374,110
MD,1998,MD1998,MD3,0.017,0.716,-0.030,0.761,-0.017,0.776,0.081,0.708,2987691,3199141,7776209,12373664,484,374,110
MD,2000,MD2000,MD3,0.017,0.716,-0.030,0.761,-0.017,0.776,0.081,0.708,2987691,3199141,7776209,12373664,484,374,110
MD,2014,MD2014,MD5,-0.053,0.843,0.084,0.928,0.042,0.922,0.215,0.798,4096577,3410654,9571750,15014462,468,334,134
MD,2016,MD2016,MD5,-0.053,0.843,0.084,0.928,0.042,0.922,0.215,0.798,4096577,3410654,9571750,15014462,468,334,134
MD,2018,MD2018,MD5,-0.053,0.843,0.084,0.928,0.042,0.922,0.215,0.798,4096577,3410654,9571750,15014462,468,334,134
MD,2020,MD2020,MD5,-0.053,0.843,0.084,0.928,0.042,0.922,0.215,0.798,4096577,3410654,9571750,15014462,468,334,134
MD,2022,MD2022,MD6,-0.086,0.925,0.093,0.943,0.067,0.986,0.313,0.861,1231155,883380,2768658,4229070,141,102,39
ME,1974,ME1974,ME1,0.016,0.712,0.003,0.651,0.000,0.640,0.027,0.658,405823,538732,1020397,1889109,452,269,183
ME,1976,ME1976,ME1,0.016,0.712,0.003,0.651,0.000,0.640,0.027,0.658,405823,538732,1020397,1889109,452,269,183
ME,1978,ME1978,ME1,0.016,0.712,0.003,0.651,0.000,0.640,0.027,0.658,405823,538732,1020397,1889109,452,269,183
ME,1984,ME1984,ME2,0.044,0.818,0.037,0.784,0.025,0.811,0.176,0.779,625835,694992,1401750,2641655,755,456,299
ME,1986,ME1986,ME2,0.044,0.818,0.037,0.784,0.025,0.811,0.176,0.779,625835,694992,1401750,2641655,755,456,299
ME,1988,ME1988,ME2,0.044,0.818,0.037,0.784,0.025,0.811,0.176,0.779,625835,694992,1401750,2641655,755,456,299
ME,1990,ME1990,ME2,0.044,0.818,0.037,0.784,0.025,0.811,0.176,0.779,625835,694992,1401750,2641655,755,456,299
ME,1992,ME1992,ME2,0.044,0.818,0.037,0.784,0.025,0.811,0.176,0.779,625835,694992,1401750,2641655,755,456,299
ME,1994,ME1994,ME3,0.008,0.663,-0.010,0.687,-0.005,0.679,-0.040,0.670,672763,649299,1370154,2644123,754,410,344
ME,1996,ME1996,ME3,0.008,0.663,-0.010,0.687,-0.005,0.679,-0.040,0.670,672763,649299,1370154,2644123,754,410,344
ME,1998,ME1998,ME3,0.008,0.663,-0.010,0.687,-0.005,0.679,-0.040,0.670,672763,649299,1370154,2644123,754,410,344
ME,2000,ME2000,ME3,0.008,0.663,-0.010,0.687,-0.005,0.679,-0.040,0.670,672763,649299,1370154,2644123,754,410,344
ME,2002,ME2002,ME3,0.008,0.663,-0.010,0.687,-0.005,0.679,-0.040,0.670,672763,649299,1370154,2644123,754,410,344
ME,2004,ME2004,ME4,0.013,0.697,-0.015,0.709,-0.010,0.725,-0.065,0.698,788149,783484,1659061,3143265,752,426,326
ME,2006,ME2006,ME4,0.013,0.697,-0.015,0.709,-0.010,0.725,-0.065,0.698,788149,783484,1659061,3143265,752,426,326
ME,2008,ME2008,ME4,0.013,0.697,-0.015,0.709,-0.010,0.725,-0.065,0.698,788149,783484,1659061,3143265,752,426,326
ME,2010,ME2010,ME4,0.013,0.697,-0.015,0.709,-0.010,0.725,-0.065,0.698,788149,783484,1659061,3143265,752,426,326
ME,2012,ME2012,ME4,0.013,0.697,-0.015,0.709,-0.010,0.725,-0.065,0.698,788149,783484,1659061,3143265,752,426,326
ME,2014,ME2014,ME5,0.002,0.647,-0.005,0.662,0.004,0.672,0.012,0.645,663486,685597,1407827,2698167,600,328,272
ME,2016,ME2016,ME5,0.002,0.647,-0.005,0.662,0.004,0.672,0.012,0.645,663486,685597,1407827,2698167,600,328,272
ME,2018,ME2018,ME5,0.002,0.647,-0.005,0.662,0.004,0.672,0.012,0.645,663486,685597,1407827,2698167,600,328,272
ME,2020,ME2020,ME5,0.002,0.647,-0.005,0.662,0.004,0.672,0.012,0.645,663486,685597,1407827,2698167,600,328,272
ME,2022,ME2022,ME6,-0.020,0.727,-0.014,0.708,-0.012,0.737,-0.069,0.702,168059,162893,354324,661904,149,82,67
MI,1972,MI1972,MI1,0.017,0.719,0.024,0.743,0.021,0.801,-0.034,0.663,4124725,3559250,8247553,15367949,550,328,222
MI,1974,MI1974,MI1,0.017,0.719,0.024,0.743,0.021,0.801,-0.034,0.663,4124725,3559250,8247553,15367949,550,328,222
MI,1976,MI1976,MI1,0.017,0.719,0.024,0.743,0.021,0.801,-0.034,0.663,4124725,3559250,8247553,15367949,550,328,222
MI,1978,MI1978,MI1,0.017,0.719,0.024,0.743,0.021,0.801,-0.034,0.663,4124725,3559250,8247553,15367949,550,328,222
MI,1980,MI1980,MI1,0.017,0.719,0.024,0.743,0.021,0.801,-0.034,0.663,4124725,3559250,8247553,15367949,550,328,222
MI,1982,MI1982,MI2,0.014,0.701,-0.003,0.652,-0.004,0.673,-0.069,0.704,3846848,3414657,7519161,14523010,550,306,244
MI,1984,MI1984,MI2,0.014,0.701,-0.003,0.652,-0.004,0.673,-0.069,0.704,3846848,3414657,7519161,14523010,550,306,244
MI,1986,MI1986,MI2,0.014,0.701,-0.003,0.652,-0.004,0.673,-0.069,0.704,3846848,3414657,7519161,14523010,550,306,244
MI,1988,MI1988,MI2,0.014,0.701,-0.003,0.652,-0.004,0.673,-0.069,0.704,3846848,3414657,7519161,14523010,550,306,244
MI,1990,MI1990,MI2,0.014,0.701,-0.003,0.652,-0.004,0.673,-0.069,0.704,3846848,3414657,7519161,14523010,550,306,244
MI,1992,MI1992,MI3,-0.023,0.743,-0.045,0.816,-0.041,0.915,-0.333,0.869,4997738,3641360,8807345,17278197,550,271,279
MI,1994,MI1994,MI3,-0.023,0.743,-0.045,0.816,-0.041,0.915,-0.333,0.869,4997738,3641360,8807345,17278197,550,271,279
MI,1996,MI1996,MI3,-0.023,0.743,-0.045,0.816,-0.041,0.915,-0.333,0.869,4997738,3641360,8807345,17278197,550,271,279
MI,1998,MI1998,MI3,-0.023,0.743,-0.045,0.816,-0.041,0.915,-0.333,0.869,4997738,3641360,8807345,17278197,550,271,279
MI,2000,MI2000,MI3,-0.023,0.743,-0.045,0.816,-0.041,0.915,-0.333,0.869,4997738,3641360,8807345,17278197,550,271,279
MI,2002,MI2002,MI4,-0.049,0.833,-0.059,0.864,-0.044,0.933,-0.446,0.908,5659257,3795183,9942032,18908881,550,271,279
MI,2004,MI2004,MI4,-0.049,0.833,-0.059,0.864,-0.044,0.933,-0.446,0.908,5659257,3795183,9942032,18908881,550,271,279
MI,2006,MI2006,MI4,-0.049,0.833,-0.059,0.864,-0.044,0.933,-0.446,0.908,5659257,3795183,9942032,18908881,550,271,279
MI,2008,MI2008,MI4,-0.049,0.833,-0.059,0.864,-0.044,0.933,-0.446,0.908,5659257,3795183,9942032,18908881,550,271,279
MI,2010,MI2010,MI4,-0.049,0.833,-0.059,0.864,-0.044,0.933,-0.446,0.908,5659257,3795183,9942032,18908881,550,271,279
MI,2012,MI2012,MI5,-0.079,0.915,-0.080,0.919,-0.056,0.969,-0.523,0.935,6464205,4221087,11011365,21370583,550,249,301
MI,2014,MI2014,MI5,-0.079,0.915,-0.080,0.919,-0.056,0.969,-0.523,0.935,6464205,4221087,11011365,21370583,550,249,301
MI,2016,MI2016,MI5,-0.079,0.915,-0.080,0.919,-0.056,0.969,-0.523,0.935,6464205,4221087,11011365,21370583,550,249,301
MI,2018,MI2018,MI5,-0.079,0.915,-0.080,0.919,-0.056,0.969,-0.523,0.935,6464205,4221087,11011365,21370583,550,249,301
MI,2020,MI2020,MI5,-0.079,0.915,-0.080,0.919,-0.056,0.969,-0.523,0.935,6464205,4221087,11011365,21370583,550,249,301
MI,2022,MI2022,MI6,-0.002,0.648,-0.038,0.786,-0.015,0.762,-0.145,0.757,1146425,1006473,2177595,4305797,110,56,54
MN,1992,MN1992,MN3,0.016,0.713,-0.010,0.688,-0.008,0.707,-0.064,0.694,2673423,2485766,5250092,10318378,670,356,314
MN,1994,MN1994,MN3,0.016,0.713,-0.010,0.688,-0.008,0.707,-0.064,0.694,2673423,2485766,5250092,10318378,670,356,314
MN,1996,MN1996,MN3,0.016,0.713,-0.010,0.688,-0.008,0.707,-0.064,0.694,2673423,2485766,5250092,10318378,670,356,314
MN,1998,MN1998,MN3,0.016,0.713,-0.010,0.688,-0.008,0.707,-0.064,0.694,2673423,2485766,5250092,10318378,670,356,314
MN,2000,MN2000,MN3,0.016,0.713,-0.010,0.688,-0.008,0.707,-0.064,0.694,2673423,2485766,5250092,10318378,670,356,314
MN,2002,MN2002,MN4,-0.023,0.739,-0.063,0.875,-0.029,0.843,-0.264,0.823,3220739,2614520,6135602,11670518,670,352,318
MN,2004,MN2004,MN4,-0.023,0.739,-0.063,0.875,-0.029,0.843,-0.264,0.823,3220739,2614520,6135602,11670518,670,352,318
MN,2006,MN2006,MN4,-0.023,0.739,-0.063,0.875,-0.029,0.843,-0.264,0.823,3220739,2614520,6135602,11670518,670,352,318
MN,2008,MN2008,MN4,-0.023,0.739,-0.063,0.875,-0.029,0.843,-0.264,0.823,3220739,2614520,6135602,11670518,670,352,318
MN,2010,MN2010,MN4,-0.023,0.739,-0.063,0.875,-0.029,0.843,-0.264,0.823,3220739,2614520,6135602,11670518,670,352,318
MN,2012,MN2012,MN5,-0.038,0.794,-0.050,0.836,-0.027,0.829,-0.218,0.803,3542668,3039563,6850647,13164462,670,337,333
MN,2014,MN2014,MN5,-0.038,0.794,-0.050,0.836,-0.027,0.829,-0.218,0.803,3542668,3039563,6850647,13164462,670,337,333
MN,2016,MN2016,MN5,-0.038,0.794,-0.050,0.836,-0.027,0.829,-0.218,0.803,3542668,3039563,6850647,13164462,670,337,333
MN,2018,MN2018,MN5,-0.038,0.794,-0.050,0.836,-0.027,0.829,-0.218,0.803,3542668,3039563,6850647,13164462,670,337,333
MN,2020,MN2020,MN5,-0.038,0.794,-0.050,0.836,-0.027,0.829,-0.218,0.803,3542668,3039563,6850647,13164462,670,337,333
MN,2022,MN2022,MN6,-0.002,0.650,-0.008,0.675,-0.008,0.704,-0.037,0.665,643994,598132,1272965,2484253,134,70,64
MO,1972,MO1972,MO1,0.039,0.800,0.054,0.850,0.029,0.839,0.126,0.737,2171111,2150956,4884831,8644134,815,550,265
MO,1974,MO1974,MO1,0.039,0.800,0.054,0.850,0.029,0.839,0.126,0.737,2171111,2150956,4884831,8644134,815,550,265
MO,1976,MO1976,MO1,0.039,0.800,0.054,0.850,0.029,0.839,0.126,0.737,2171111,2150956,4884831,8644134,815,550,265
MO,1978,MO1978,MO1,0.039,0.800,0.054,0.850,0.029,0.839,0.126,0.737,2171111,2150956,4884831,8644134,815,550,265
MO,1980,MO1980,MO1,0.039,0.800,0.054,0.850,0.029,0.839,0.126,0.737,2171111,2150956,4884831,8644134,815,550,265
MO,1982,MO1982,MO2,0.047,0.828,0.064,0.879,0.037,0.903,0.230,0.808,2066067,2213466,4734261,8559067,815,532,283
MO,1984,MO1984,MO2,0.047,0.828,0.064,0.879,0.037,0.903,0.230,0.808,2066067,2213466,4734261,8559067,815,532,283
MO,1986,MO1986,MO2,0.047,0.828,0.064,0.879,0.037,0.903,0.230,0.808,2066067,2213466,4734261,8559067,815,532,283
MO,1988,MO1988,MO2,0.047,0.828,0.064,0.879,0.037,0.903,0.230,0.808,2066067,2213466,4734261,8559067,815,532,283
MO,1990,MO1990,MO2,0.047,0.828,0.064,0.879,0.037,0.903,0.230,0.808,2066067,2213466,4734261,8559067,815,532,283
MO,1992,MO1992,MO3,0.003,0.651,0.006,0.669,0.007,0.697,-0.060,0.691,2715140,2447878,5428894,10326036,815,450,365
MO,1994,MO1994,MO3,0.003,0.651,0.006,0.669,0.007,0.697,-0.060,0.691,2715140,2447878,5428894,10326036,815,450,365
MO,1996,MO1996,MO3,0.003,0.651,0.006,0.669,0.007,0.697,-0.060,0.691,2715140,2447878,5428894,10326036,815,450,365
MO,1998,MO1998,MO3,0.003,0.651,0.006,0.669,0.007,0.697,-0.060,0.691,2715140,2447878,5428894,10326036,815,450,365
MO,2000,MO2000,MO3,0.003,0.651,0.006,0.669,0.007,0.697,-0.060,0.691,2715140,2447878,5428894,10326036,815,450,365
MO,2002,MO2002,MO4,-0.065,0.875,-0.073,0.897,-0.051,0.957,-0.460,0.911,3364088,2363440,5652551,11455055,815,341,474
MO,2004,MO2004,MO4,-0.065,0.875,-0.073,0.897,-0.051,0.957,-0.460,0.911,3364088,2363440,5652551,11455055,815,341,474
MO,2006,MO2006,MO4,-0.065,0.875,-0.073,0.897,-0.051,0.957,-0.460,0.911,3364088,2363440,5652551,11455055,815,341,474
MO,2008,MO2008,MO4,-0.065,0.875,-0.073,0.897,-0.051,0.957,-0.460,0.911,3364088,2363440,5652551,11455055,815,341,474
MO,2010,MO2010,MO4,-0.065,0.875,-0.073,0.897,-0.051,0.957,-0.460,0.911,3364088,2363440,5652551,11455055,815,341,474
MO,2012,MO2012,MO5,-0.069,0.887,-0.128,0.985,-0.062,0.981,-0.734,0.974,3541271,2629071,5351583,12340684,815,241,574
MO,2014,MO2014,MO5,-0.069,0.887,-0.128,0.985,-0.062,0.981,-0.734,0.974,3541271,2629071,5351583,12340684,815,241,574
MO,2016,MO2016,MO5,-0.069,0.887,-0.128,0.985,-0.062,0.981,-0.734,0.974,3541271,2629071,5351583,12340684,815,241,574
MO,2018,MO2018,MO5,-0.069,0.887,-0.128,0.985,-0.062,0.981,-0.734,0.974,3541271,2629071,5351583,12340684,815,241,574
MO,2020,MO2020,MO5,-0.069,0.887,-0.128,0.985,-0.062,0.981,-0.734,0.974,3541271,2629071,5351583,12340684,815,241,574
MO,2022,MO2022,MO6,-0.011,0.690,-0.086,0.929,-0.056,0.967,-0.512,0.929,558885,520376,896285,2158522,163,52,111
MS,1979,MS1979,MS1,0.181,0.996,0.014,0.704,0.006,0.684,-0.533,0.940,191406,399656,759965,1182124,240,232,8
MS,1981,MS1981,MS1,0.181,0.996,0.014,0.704,0.006,0.684,-0.533,0.940,191406,399656,759965,1182124,240,232,8
MS,1983,MS1983,MS2,0.355,0.999,0.084,0.926,0.025,0.819,1.034,0.994,286847,1530680,1891562,3635053,607,540,67
MS,1985,MS1985,MS2,0.355,0.999,0.084,0.926,0.025,0.819,1.034,0.994,286847,1530680,1891562,3635053,607,540,67
MS,1987,MS1987,MS2,0.355,0.999,0.084,0.926,0.025,0.819,1.034,0.994,286847,1530680,1891562,3635053,607,540,67
MS,1989,MS1989,MS2,0.355,0.999,0.084,0.926,0.025,0.819,1.034,0.994,286847,1530680,1891562,3635053,607,540,67
MS,1991,MS1991,MS2,0.355,0.999,0.084,0.926,0.025,0.819,1.034,0.994,286847,1530680,1891562,3635053,607,540,67
MS,1995,MS1995,MS3,0.037,0.790,0.001,0.644,0.000,0.638,0.118,0.727,738995,854630,1890172,3187250,475,343,132
MS,1997,MS1997,MS3,0.037,0.790,0.001,0.644,0.000,0.638,0.118,0.727,738995,854630,1890172,3187250,475,343,132
MS,1999,MS1999,MS3,0.037,0.790,0.001,0.644,0.000,0.638,0.118,0.727,738995,854630,1890172,3187250,475,343,132
MS,2001,MS2001,MS3,0.037,0.790,0.001,0.644,0.000,0.638,0.118,0.727,738995,854630,1890172,3187250,475,343,132
MS,2003,MS2003,MS4,-0.010,0.684,-0.010,0.684,-0.001,0.648,-0.025,0.655,1119479,1043339,2330786,4325636,604,343,261
MS,2005,MS2005,MS4,-0.010,0.684,-0.010,0.684,-0.001,0.648,-0.025,0.655,1119479,1043339,2330786,4325636,604,343,261
MS,2007,MS2007,MS4,-0.010,0.684,-0.010,0.684,-0.001,0.648,-0.025,0.655,1119479,1043339,2330786,4325636,604,343,261
MS,2009,MS2009,MS4,-0.010,0.684,-0.010,0.684,-0.001,0.648,-0.025,0.655,1119479,1043339,2330786,4325636,604,343,261
MS,2011,MS2011,MS4,-0.010,0.684,-0.010,0.684,-0.001,0.648,-0.025,0.655,1119479,1043339,2330786,4325636,604,343,261
MS,2015,MS2015,MS5,-0.027,0.762,-0.091,0.939,-0.077,0.990,-0.329,0.866,657763,572789,1134733,2461103,363,144,219
MS,2017,MS2017,MS5,-0.027,0.762,-0.091,0.939,-0.077,0.990,-0.329,0.866,657763,572789,1134733,2461103,363,144,219
MS,2019,MS2019,MS5,-0.027,0.762,-0.091,0.939,-0.077,0.990,-0.329,0.866,657763,572789,1134733,2461103,363,144,219
MT,1974,MT1974,MT1,0.038,0.796,0.001,0.647,0.003,0.663,0.049,0.679,372573,387392,767168,1519930,500,276,224
MT,1976,MT1976,MT1,0.038,0.796,0.001,0.647,0.003,0.663,0.049,0.679,372573,387392,767168,1519930,500,276,224
MT,1978,MT1978,MT1,0.038,0.796,0.001,0.647,0.003,0.663,0.049,0.679,372573,387392,767168,1519930,500,276,224
MT,1980,MT1980,MT1,0.038,0.796,0.001,0.647,0.003,0.663,0.049,0.679,372573,387392,767168,1519930,500,276,224
MT,1982,MT1982,MT1,0.038,0.796,0.001,0.647,0.003,0.663,0.049,0.679,372573,387392,767168,1519930,500,276,224
MT,1984,MT1984,MT2,0.010,0.680,0.005,0.656,0.000,0.641,-0.031,0.662,457557,435842,899204,1786797,500,259,241
MT,1986,MT1986,MT2,0.010,0.680,0.005,0.656,0.000,0.641,-0.031,0.662,457557,435842,899204,1786797,500,259,241
MT,1988,MT1988,MT2,0.010,0.680,0.005,0.656,0.000,0.641,-0.031,0.662,457557,435842,899204,1786797,500,259,241
MT,1990,MT1990,MT2,0.010,0.680,0.005,0.656,0.000,0.641,-0.031,0.662,457557,435842,899204,1786797,500,259,241
MT,1992,MT1992,MT2,0.010,0.680,0.005,0.656,0.000,0.641,-0.031,0.662,457557,435842,899204,1786797,500,259,241
MT,1994,MT1994,MT3,-0.035,0.784,-0.035,0.776,-0.010,0.722,-0.205,0.791,507201,393911,836532,1802223,500,197,303
MT,1996,MT1996,MT3,-0.035,0.784,-0.035,0.776,-0.010,0.722,-0.205,0.791,507201,393911,836532,1802223,500,197,303
MT,1998,MT1998,MT3,-0.035,0.784,-0.035,0.776,-0.010,0.722,-0.205,0.791,507201,393911,836532,1802223,500,197,303
MT,2000,MT2000,MT3,-0.035,0.784,-0.035,0.776,-0.010,0.722,-0.205,0.791,507201,393911,836532,1802223,500,197,303
MT,2002,MT2002,MT3,-0.035,0.784,-0.035,0.776,-0.010,0.722,-0.205,0.791,507201,393911,836532,1802223,500,197,303
MT,2004,MT2004,MT4,0.009,0.672,-0.001,0.645,-0.002,0.652,-0.049,0.682,553228,498250,984242,2102956,500,221,279
MT,2006,MT2006,MT4,0.009,0.672,-0.001,0.645,-0.002,0.652,-0.049,0.682,553228,498250,984242,2102956,500,221,279
MT,2008,MT2008,MT4,0.009,0.672,-0.001,0.645,-0.002,0.652,-0.049,0.682,553228,498250,984242,2102956,500,221,279
MT,2010,MT2010,MT4,0.009,0.672,-0.001,0.645,-0.002,0.652,-0.049,0.682,553228,498250,984242,2102956,500,221,279
MT,2012,MT2012,MT4,0.009,0.672,-0.001,0.645,-0.002,0.652,-0.049,0.682,553228,498250,984242,2102956,500,221,279
MT,2014,MT2014,MT5,0.040,0.801,-0.010,0.690,-0.015,0.764,0.090,0.713,455139,512968,824436,1936214,400,157,243
MT,2016,MT2016,MT5,0.040,0.801,-0.010,0.690,-0.015,0.764,0.090,0.713,455139,512968,824436,1936214,400,157,243
MT,2018,MT2018,MT5,0.040,0.801,-0.010,0.690,-0.015,0.764,0.090,0.713,455139,512968,824436,1936214,400,157,243
MT,2020,MT2020,MT5,0.040,0.801,-0.010,0.690,-0.015,0.764,0.090,0.713,455139,512968,824436,1936214,400,157,243
MT,2022,MT2022,MT6,-0.036,0.787,-0.049,0.833,-0.022,0.803,-0.291,0.841,119278,104898,192601,448351,99,32,67
NC,1972,NC1972,NC1,0.131,0.983,0.017,0.715,0.006,0.687,0.617,0.955,2720262,4397531,8728359,14235586,360,310,50
NC,1974,NC1974,NC1,0.131,0.983,0.017,0.715,0.006,0.687,0.617,0.955,2720262,4397531,8728359,14235586,360,310,50
NC,1976,NC1976,NC1,0.131,0.983,0.017,0.715,0.006,0.687,0.617,0.955,2720262,4397531,8728359,14235586,360,310,50
NC,1978,NC1978,NC2,0.089,0.930,0.031,0.765,0.012,0.743,0.212,0.797,5631675,7783968,15177378,26831285,711,514,197
NC,1980,NC1980,NC2,0.089,0.930,0.031,0.765,0.012,0.743,0.212,0.797,5631675,7783968,15177378,26831285,711,514,197
NC,1984,NC1984,NC2,0.089,0.930,0.031,0.765,0.012,0.743,0.212,0.797,5631675,7783968,15177378,26831285,711,514,197
NC,1986,NC1986,NC2,0.089,0.930,0.031,0.765,0.012,0.743,0.212,0.797,5631675,7783968,15177378,26831285,711,514,197
NC,1988,NC1988,NC2,0.089,0.930,0.031,0.765,0.012,0.743,0.212,0.797,5631675,7783968,15177378,26831285,711,514,197
NC,1990,NC1990,NC2,0.089,0.930,0.031,0.765,0.012,0.743,0.212,0.797,5631675,7783968,15177378,26831285,711,514,197
NC,1992,NC1992,NC3,0.001,0.641,-0.014,0.707,-0.003,0.668,-0.048,0.677,4292470,4156314,8709897,16897567,600,318,282
NC,1994,NC1994,NC3,0.001,0.641,-0.014,0.707,-0.003,0.668,-0.048,0.677,4292470,4156314,8709897,16897567,600,318,282
NC,1996,NC1996,NC3,0.001,0.641,-0.014,0.707,-0.003,0.668,-0.048,0.677,4292470,4156314,8709897,16897567,600,318,282
NC,1998,NC1998,NC3,0.001,0.641,-0.014,0.707,-0.003,0.668,-0.048,0.677,4292470,4156314,8709897,16897567,600,318,282
NC,2000,NC2000,NC3,0.001,0.641,-0.014,0.707,-0.003,0.668,-0.048,0.677,4292470,4156314,8709897,16897567,600,318,282
NC,2004,NC2004,NC4,0.010,0.676,0.006,0.663,0.009,0.719,-0.026,0.656,3185689,2948564,6259064,12268506,480,252,228
NC,2006,NC2006,NC4,0.010,0.676,0.006,0.663,0.009,0.719,-0.026,0.656,3185689,2948564,6259064,12268506,480,252,228
NC,2008,NC2008,NC4,0.010,0.676,0.006,0.663,0.009,0.719,-0.026,0.656,3185689,2948564,6259064,12268506,480,252,228
NC,2010,NC2010,NC4,0.010,0.676,0.006,0.663,0.009,0.719,-0.026,0.656,3185689,2948564,6259064,12268506,480,252,228
NC,2012,NC2012,NC5,-0.101,0.950,-0.102,0.951,-0.058,0.974,-0.577,0.950,3734669,2389573,5980786,12248485,360,135,225
NC,2014,NC2014,NC5,-0.101,0.950,-0.102,0.951,-0.058,0.974,-0.577,0.950,3734669,2389573,5980786,12248485,360,135,225
NC,2016,NC2016,NC5,-0.101,0.950,-0.102,0.951,-0.058,0.974,-0.577,0.950,3734669,2389573,5980786,12248485,360,135,225
NC,2018,NC2018,NC5.1,-0.068,0.883,-0.070,0.894,-0.037,0.907,-0.290,0.837,1014315,842861,1905198,3714353,120,55,65
NC,2020,NC2020,NC5.2,-0.045,0.822,-0.042,0.804,-0.021,0.797,-0.262,0.822,1424017,1167375,2513631,5182785,120,51,69
NC,2022,NC2022,NC6,-0.036,0.786,-0.039,0.789,-0.017,0.775,-0.281,0.830,1007832,860457,1764001,3736579,120,49,71
ND,1976,ND1976,ND1,-0.075,0.903,-0.019,0.727,-0.006,0.690,-0.172,0.772,451850,322609,719650,1548918,299,106,193
ND,1978,ND1978,ND1,-0.075,0.903,-0.019,0.727,-0.006,0.690,-0.172,0.772,451850,322609,719650,1548918,299,106,193
ND,1980,ND1980,ND1,-0.075,0.903,-0.019,0.727,-0.006,0.690,-0.172,0.772,451850,322609,719650,1548918,299,106,193
ND,1982,ND1982,ND2,-0.046,0.825,-0.021,0.736,-0.006,0.686,-0.134,0.748,762844,611436,1352318,2748560,530,233,297
ND,1984,ND1984,ND2,-0.046,0.825,-0.021,0.736,-0.006,0.686,-0.134,0.748,762844,611436,1352318,2748560,530,233,297
ND,1986,ND1986,ND2,-0.046,0.825,-0.021,0.736,-0.006,0.686,-0.134,0.748,762844,611436,1352318,2748560,530,233,297
ND,1988,ND1988,ND2,-0.046,0.825,-0.021,0.736,-0.006,0.686,-0.134,0.748,762844,611436,1352318,2748560,530,233,297
ND,1990,ND1990,ND2,-0.046,0.825,-0.021,0.736,-0.006,0.686,-0.134,0.748,762844,611436,1352318,2748560,530,233,297
ND,1992,ND1992,ND3,-0.115,0.975,-0.051,0.843,-0.015,0.761,-0.302,0.848,742521,437903,1076495,2360849,490,145,345
ND,1994,ND1994,ND3,-0.115,0.975,-0.051,0.843,-0.015,0.761,-0.302,0.848,742521,437903,1076495,2360849,490,145,345
ND,1996,ND1996,ND3,-0.115,0.975,-0.051,0.843,-0.015,0.761,-0.302,0.848,742521,437903,1076495,2360849,490,145,345
ND,1998,ND1998,ND3,-0.115,0.975,-0.051,0.843,-0.015,0.761,-0.302,0.848,742521,437903,1076495,2360849,490,145,345
ND,2000,ND2000,ND3,-0.115,0.975,-0.051,0.843,-0.015,0.761,-0.302,0.848,742521,437903,1076495,2360849,490,145,345
ND,2002,ND2002,ND4,-0.109,0.961,-0.024,0.741,-0.005,0.676,-0.126,0.739,760247,449114,1114384,2418723,470,147,323
ND,2004,ND2004,ND4,-0.109,0.961,-0.024,0.741,-0.005,0.676,-0.126,0.739,760247,449114,1114384,2418723,470,147,323
