outcome,sen,etype,dno,sab,year,partyt
w,1,g,26.0,NY,1996,r
w,1,g,27.0,NY,1996,d
w,1,g,27.0,NY,1996,d
w,1,g,28.0,NY,1996,d
w,1,g,28.0,NY,1996,d
w,1,g,29.0,NY,1996,d
w,1,g,29.0,NY,1996,d
w,1,g,30.0,NY,1996,d
w,1,g,30.0,NY,1996,d
w,1,g,31.0,NY,1996,d
w,1,g,31.0,NY,1996,d
w,1,g,31.0,NY,1996,d
w,1,g,32.0,NY,1996,d
w,1,g,32.0,NY,1996,d
w,1,g,33.0,NY,1996,d
w,1,g,33.0,NY,1996,d
w,1,g,34.0,NY,1996,r
w,1,g,34.0,NY,1996,r
w,1,g,34.0,NY,1996,r
w,1,g,35.0,NY,1996,r
w,1,g,35.0,NY,1996,r
w,1,g,35.0,NY,1996,r
w,1,g,36.0,NY,1996,d
w,1,g,37.0,NY,1996,r
w,1,g,37.0,NY,1996,r
w,1,g,37.0,NY,1996,r
w,1,g,38.0,NY,1996,r
w,1,g,38.0,NY,1996,r
w,1,g,38.0,NY,1996,r
w,1,g,39.0,NY,1996,r
w,1,g,39.0,NY,1996,r
w,1,g,40.0,NY,1996,r
w,1,g,41.0,NY,1996,r
w,1,g,41.0,NY,1996,r
w,1,g,42.0,NY,1996,d
w,1,g,42.0,NY,1996,d
w,1,g,43.0,NY,1996,r
w,1,g,43.0,NY,1996,r
w,1,g,43.0,NY,1996,r
w,1,g,44.0,NY,1996,r
w,1,g,44.0,NY,1996,r
w,1,g,44.0,NY,1996,r
w,1,g,44.0,NY,1996,r
w,1,g,45.0,NY,1996,r
w,1,g,45.0,NY,1996,r
w,1,g,45.0,NY,1996,r
w,1,g,45.0,NY,1996,r
w,1,g,46.0,NY,1996,r
w,1,g,46.0,NY,1996,r
w,1,g,46.0,NY,1996,r
w,1,g,46.0,NY,1996,r
w,1,g,47.0,NY,1996,r
w,1,g,47.0,NY,1996,r
w,1,g,47.0,NY,1996,r
w,1,g,48.0,NY,1996,d
w,1,g,48.0,NY,1996,d
w,1,g,49.0,NY,1996,r
w,1,g,49.0,NY,1996,r
w,1,g,49.0,NY,1996,r
w,1,g,50.0,NY,1996,r
w,1,g,50.0,NY,1996,r
w,1,g,50.0,NY,1996,r
w,1,g,51.0,NY,1996,r
w,1,g,51.0,NY,1996,r
w,1,g,51.0,NY,1996,r
w,1,g,52.0,NY,1996,r
w,1,g,52.0,NY,1996,r
w,1,g,52.0,NY,1996,r
w,1,g,53.0,NY,1996,r
w,1,g,53.0,NY,1996,r
w,1,g,53.0,NY,1996,r
w,1,g,54.0,NY,1996,d
w,1,g,55.0,NY,1996,r
w,1,g,55.0,NY,1996,r
w,1,g,56.0,NY,1996,r
w,1,g,56.0,NY,1996,r
w,1,g,56.0,NY,1996,r
w,1,g,57.0,NY,1996,d
w,1,g,57.0,NY,1996,d
w,1,g,57.0,NY,1996,d
w,1,g,58.0,NY,1996,d
w,1,g,58.0,NY,1996,d
w,1,g,59.0,NY,1996,r
w,1,g,59.0,NY,1996,r
w,1,g,59.0,NY,1996,r
w,1,g,60.0,NY,1996,r
w,1,g,60.0,NY,1996,r
w,1,g,60.0,NY,1996,r
w,1,g,61.0,NY,1996,r
w,1,g,61.0,NY,1996,r
w,1,g,61.0,NY,1996,r
w,1,g,61.0,NY,1996,r
w,1,g,1.0,NC,1996,d
w,1,g,2.0,NC,1996,d
w,1,g,3.0,NC,1996,d
w,1,g,4.0,NC,1996,r
w,1,g,5.0,NC,1996,d
w,1,g,6.0,NC,1996,d
w,1,g,7.0,NC,1996,d
w,1,g,8.0,NC,1996,d
w,1,g,9.0,NC,1996,d
w,1,g,10.0,NC,1996,d
w,1,g,11.0,NC,1996,d
w,1,g,12.0,NC,1996,r
w,1,g,12.0,NC,1996,r
w,1,g,13.0,NC,1996,d
w,1,g,13.0,NC,1996,d
w,1,g,14.0,NC,1996,d
w,1,g,14.0,NC,1996,d
w,1,g,15.0,NC,1996,r
w,1,g,16.0,NC,1996,d
w,1,g,16.0,NC,1996,d
w,1,g,17.0,NC,1996,d
w,1,g,17.0,NC,1996,d
w,1,g,18.0,NC,1996,d
w,1,g,19.0,NC,1996,r
w,1,g,20.0,NC,1996,r
w,1,g,20.0,NC,1996,r
w,1,g,21.0,NC,1996,r
w,1,g,22.0,NC,1996,r
w,1,g,23.0,NC,1996,d
w,1,g,24.0,NC,1996,d
w,1,g,25.0,NC,1996,d
w,1,g,26.0,NC,1996,r
w,1,g,27.0,NC,1996,r
w,1,g,27.0,NC,1996,r
w,1,g,28.0,NC,1996,r
w,1,g,28.0,NC,1996,r
w,1,g,29.0,NC,1996,d
w,1,g,30.0,NC,1996,d
w,1,g,31.0,NC,1996,d
w,1,g,32.0,NC,1996,r
w,1,g,33.0,NC,1996,d
w,1,g,34.0,NC,1996,d
w,1,g,35.0,NC,1996,r
w,1,g,36.0,NC,1996,r
w,1,g,37.0,NC,1996,d
w,1,g,38.0,NC,1996,r
w,1,g,39.0,NC,1996,r
w,1,g,40.0,NC,1996,d
w,1,g,41.0,NC,1996,d
w,1,g,42.0,NC,1996,r
w,1,g,2.0,ND,1996,r
w,1,g,4.0,ND,1996,d
w,1,g,6.0,ND,1996,d
w,1,g,8.0,ND,1996,r
w,1,g,10.0,ND,1996,r
w,1,g,12.0,ND,1996,d
w,1,g,14.0,ND,1996,r
w,1,g,16.0,ND,1996,d
w,1,g,18.0,ND,1996,d
w,1,g,20.0,ND,1996,d
w,1,g,22.0,ND,1996,r
w,1,g,24.0,ND,1996,d
w,1,g,26.0,ND,1996,d
w,1,g,28.0,ND,1996,r
w,1,g,30.0,ND,1996,r
w,1,g,32.0,ND,1996,d
w,1,g,34.0,ND,1996,r
w,1,g,36.0,ND,1996,r
w,1,g,38.0,ND,1996,d
w,1,g,40.0,ND,1996,r
w,1,g,42.0,ND,1996,r
w,1,g,44.0,ND,1996,d
w,1,g,46.0,ND,1996,r
w,1,g,48.0,ND,1996,r
w,1,g,2.0,OH,1996,r
w,1,g,4.0,OH,1996,r
w,1,g,6.0,OH,1996,r
w,1,g,8.0,OH,1996,r
w,1,g,10.0,OH,1996,r
w,1,g,12.0,OH,1996,r
w,1,g,14.0,OH,1996,r
w,1,g,16.0,OH,1996,r
w,1,g,18.0,OH,1996,r
w,1,g,20.0,OH,1996,r
w,1,g,22.0,OH,1996,r
w,1,g,24.0,OH,1996,r
w,1,g,26.0,OH,1996,r
w,1,g,28.0,OH,1996,d
w,1,g,30.0,OH,1996,d
w,1,g,32.0,OH,1996,d
w,1,g,1.0,OK,1996,d
w,1,g,3.0,OK,1996,d
w,1,g,5.0,OK,1996,d
w,1,g,7.0,OK,1996,d
w,1,g,9.0,OK,1996,d
w,1,g,11.0,OK,1996,d
w,1,g,13.0,OK,1996,d
w,1,g,15.0,OK,1996,d
w,1,g,17.0,OK,1996,d
w,1,g,19.0,OK,1996,r
w,1,g,21.0,OK,1996,d
w,1,g,23.0,OK,1996,d
w,1,g,29.0,OK,1996,r
w,1,g,31.0,OK,1996,d
w,1,g,33.0,OK,1996,d
w,1,g,35.0,OK,1996,r
w,1,g,37.0,OK,1996,d
w,1,g,39.0,OK,1996,r
w,1,g,41.0,OK,1996,r
w,1,g,43.0,OK,1996,d
w,1,g,45.0,OK,1996,r
w,1,g,47.0,OK,1996,r
w,1,g,49.0,OK,1996,r
w,1,g,51.0,OK,1996,r
w,1,g,2.0,OR,1996,r
w,1,g,4.0,OR,1996,r
w,1,g,6.0,OR,1996,d
w,1,g,7.0,OR,1996,d
w,1,g,8.0,OR,1996,d
w,1,g,10.0,OR,1996,d
w,1,g,11.0,OR,1996,r
w,1,g,15.0,OR,1996,r
w,1,g,23.0,OR,1996,r
w,1,g,24.0,OR,1996,r
w,1,g,25.0,OR,1996,r
w,1,g,27.0,OR,1996,r
w,1,g,28.0,OR,1996,r
w,1,g,29.0,OR,1996,r
w,1,g,30.0,OR,1996,r
w,1,g,1.0,PA,1996,d
w,1,g,3.0,PA,1996,d
w,1,g,5.0,PA,1996,r
w,1,g,7.0,PA,1996,d
w,1,g,9.0,PA,1996,r
w,1,g,11.0,PA,1996,d
w,1,g,13.0,PA,1996,r
w,1,g,15.0,PA,1996,r
w,1,g,17.0,PA,1996,r
w,1,g,19.0,PA,1996,r
w,1,g,21.0,PA,1996,r
w,1,g,23.0,PA,1996,r
w,1,g,25.0,PA,1996,r
w,1,g,27.0,PA,1996,r
w,1,g,29.0,PA,1996,r
w,1,g,31.0,PA,1996,r
w,1,g,33.0,PA,1996,r
w,1,g,35.0,PA,1996,d
w,1,g,37.0,PA,1996,r
w,1,g,39.0,PA,1996,d
w,1,g,41.0,PA,1996,d
w,1,g,43.0,PA,1996,d
w,1,g,45.0,PA,1996,d
w,1,g,47.0,PA,1996,d
w,1,g,49.0,PA,1996,r
w,1,g,1.0,RI,1996,d
w,1,g,2.0,RI,1996,d
w,1,g,3.0,RI,1996,d
w,1,g,4.0,RI,1996,d
w,1,g,5.0,RI,1996,d
w,1,g,6.0,RI,1996,r
w,1,g,7.0,RI,1996,d
w,1,g,8.0,RI,1996,d
w,1,g,9.0,RI,1996,d
w,1,g,10.0,RI,1996,d
w,1,g,11.0,RI,1996,d
w,1,g,12.0,RI,1996,d
w,1,g,13.0,RI,1996,d
w,1,g,14.0,RI,1996,d
w,1,g,15.0,RI,1996,d
w,1,g,16.0,RI,1996,d
w,1,g,17.0,RI,1996,d
w,1,g,18.0,RI,1996,d
w,1,g,19.0,RI,1996,d
w,1,g,20.0,RI,1996,d
w,1,g,21.0,RI,1996,r
w,1,g,22.0,RI,1996,d
w,1,g,23.0,RI,1996,r
w,1,g,24.0,RI,1996,d
w,1,g,25.0,RI,1996,d
w,1,g,26.0,RI,1996,r
w,1,g,27.0,RI,1996,d
w,1,g,28.0,RI,1996,d
w,1,g,29.0,RI,1996,r
w,1,g,30.0,RI,1996,d
w,1,g,31.0,RI,1996,d
w,1,g,32.0,RI,1996,d
w,1,g,33.0,RI,1996,d
w,1,g,34.0,RI,1996,d
w,1,g,35.0,RI,1996,d
w,1,g,36.0,RI,1996,d
w,1,g,37.0,RI,1996,d
w,1,g,38.0,RI,1996,d
w,1,g,39.0,RI,1996,d
w,1,g,40.0,RI,1996,d
w,1,g,41.0,RI,1996,r
w,1,g,42.0,RI,1996,d
w,1,g,43.0,RI,1996,d
w,1,g,44.0,RI,1996,r
w,1,g,45.0,RI,1996,r
w,1,g,46.0,RI,1996,d
w,1,g,47.0,RI,1996,d
w,1,g,48.0,RI,1996,r
w,1,g,49.0,RI,1996,d
w,1,g,50.0,RI,1996,d
w,1,g,1.0,SC,1996,r
w,1,g,2.0,SC,1996,r
w,1,g,3.0,SC,1996,r
w,1,g,4.0,SC,1996,d
w,1,g,5.0,SC,1996,d
w,1,g,6.0,SC,1996,r
w,1,g,7.0,SC,1996,d
w,1,g,8.0,SC,1996,r
w,1,g,9.0,SC,1996,d
w,1,g,10.0,SC,1996,d
w,1,g,11.0,SC,1996,d
w,1,g,12.0,SC,1996,r
w,1,g,13.0,SC,1996,r
w,1,g,14.0,SC,1996,r
w,1,g,15.0,SC,1996,r
w,1,g,16.0,SC,1996,r
w,1,g,17.0,SC,1996,d
w,1,g,18.0,SC,1996,d
w,1,g,19.0,SC,1996,d
w,1,g,20.0,SC,1996,r
w,1,g,21.0,SC,1996,d
w,1,g,22.0,SC,1996,r
w,1,g,23.0,SC,1996,r
w,1,g,24.0,SC,1996,r
w,1,g,25.0,SC,1996,d
w,1,g,26.0,SC,1996,d
w,1,g,27.0,SC,1996,d
w,1,g,28.0,SC,1996,d
w,1,g,29.0,SC,1996,d
w,1,g,30.0,SC,1996,d
w,1,g,31.0,SC,1996,r
w,1,g,32.0,SC,1996,d
w,1,g,33.0,SC,1996,d
w,1,g,34.0,SC,1996,r
w,1,g,35.0,SC,1996,d
w,1,g,36.0,SC,1996,d
w,1,g,37.0,SC,1996,d
w,1,g,38.0,SC,1996,r
w,1,g,39.0,SC,1996,d
w,1,g,40.0,SC,1996,d
w,1,g,41.0,SC,1996,r
w,1,g,42.0,SC,1996,d
w,1,g,43.0,SC,1996,d
w,1,g,44.0,SC,1996,r
w,1,g,45.0,SC,1996,d
w,1,g,46.0,SC,1996,r
w,1,g,1.0,SD,1996,d
w,1,g,2.0,SD,1996,d
w,1,g,3.0,SD,1996,d
w,1,g,4.0,SD,1996,r
w,1,g,5.0,SD,1996,r
w,1,g,6.0,SD,1996,r
w,1,g,7.0,SD,1996,r
w,1,g,8.0,SD,1996,d
w,1,g,9.0,SD,1996,r
w,1,g,10.0,SD,1996,r
w,1,g,11.0,SD,1996,r
w,1,g,12.0,SD,1996,r
w,1,g,13.0,SD,1996,r
w,1,g,14.0,SD,1996,r
w,1,g,15.0,SD,1996,d
w,1,g,16.0,SD,1996,r
w,1,g,17.0,SD,1996,d
w,1,g,18.0,SD,1996,d
w,1,g,19.0,SD,1996,d
w,1,g,20.0,SD,1996,d
w,1,g,21.0,SD,1996,d
w,1,g,22.0,SD,1996,d
w,1,g,23.0,SD,1996,r
w,1,g,24.0,SD,1996,r
w,1,g,25.0,SD,1996,d
w,1,g,26.0,SD,1996,r
w,1,g,27.0,SD,1996,d
w,1,g,28.0,SD,1996,r
w,1,g,29.0,SD,1996,r
w,1,g,30.0,SD,1996,r
w,1,g,31.0,SD,1996,r
w,1,g,32.0,SD,1996,r
w,1,g,33.0,SD,1996,r
w,1,g,34.0,SD,1996,r
w,1,g,35.0,SD,1996,r
w,1,g,2.0,TN,1996,r
w,1,g,4.0,TN,1996,r
w,1,g,6.0,TN,1996,r
w,1,g,8.0,TN,1996,r
w,1,g,10.0,TN,1996,d
w,1,g,12.0,TN,1996,d
w,1,g,14.0,TN,1996,d
w,1,g,16.0,TN,1996,d
w,1,g,18.0,TN,1996,d
w,1,g,20.0,TN,1996,d
w,1,g,22.0,TN,1996,d
w,1,g,24.0,TN,1996,d
w,1,g,26.0,TN,1996,d
w,1,g,28.0,TN,1996,d
w,1,g,30.0,TN,1996,d
w,1,g,32.0,TN,1996,r
w,1,g,2.0,TX,1996,d
w,1,g,3.0,TX,1996,r
w,1,g,7.0,TX,1996,r
w,1,g,8.0,TX,1996,r
w,1,g,9.0,TX,1996,r
w,1,g,10.0,TX,1996,r
w,1,g,12.0,TX,1996,d
w,1,g,14.0,TX,1996,d
w,1,g,15.0,TX,1996,d
w,1,g,21.0,TX,1996,d
w,1,g,24.0,TX,1996,r
w,1,g,25.0,TX,1996,r
w,1,g,26.0,TX,1996,d
w,1,g,27.0,TX,1996,d
w,1,g,29.0,TX,1996,d
w,1,g,2.0,UT,1996,d
w,1,g,5.0,UT,1996,r
w,1,g,6.0,UT,1996,r
w,1,g,8.0,UT,1996,d
w,1,g,14.0,UT,1996,r
w,1,g,16.0,UT,1996,r
w,1,g,17.0,UT,1996,r
w,1,g,19.0,UT,1996,r
w,1,g,20.0,UT,1996,d
w,1,g,23.0,UT,1996,r
w,1,g,25.0,UT,1996,r
w,1,g,27.0,UT,1996,d
w,1,g,28.0,UT,1996,r
w,1,g,29.0,UT,1996,r
w,1,g,,VT,1996,d
w,1,g,,VT,1996,r
w,1,g,,VT,1996,d
w,1,g,,VT,1996,r
w,1,g,,VT,1996,r
w,1,g,,VT,1996,r
w,1,g,,VT,1996,d
w,1,g,,VT,1996,d
w,1,g,,VT,1996,d
w,1,g,,VT,1996,r
w,1,g,,VT,1996,r
w,1,g,,VT,1996,r
w,1,g,,VT,1996,r
w,1,g,,VT,1996,r
w,1,g,,VT,1996,d
w,1,g,,VT,1996,r
w,1,g,,VT,1996,d
w,1,g,,VT,1996,d
w,1,g,,VT,1996,d
w,1,g,,VT,1996,d
w,1,g,,VT,1996,r
w,1,g,,VT,1996,r
w,1,g,,VT,1996,d
w,1,g,,VT,1996,d
w,1,g,,VT,1996,r
w,1,g,,VT,1996,d
w,1,g,,VT,1996,d
w,1,g,,VT,1996,d
w,1,g,,VT,1996,d
w,1,g,,VT,1996,d
w,1,g,1.0,WA,1996,d
w,1,g,2.0,WA,1996,d
w,1,g,3.0,WA,1996,d
w,1,g,4.0,WA,1996,r
w,1,g,5.0,WA,1996,r
w,1,g,9.0,WA,1996,r
w,1,g,10.0,WA,1996,d
w,1,g,11.0,WA,1996,d
w,1,g,12.0,WA,1996,r
w,1,g,14.0,WA,1996,r
w,1,g,16.0,WA,1996,d
w,1,g,17.0,WA,1996,r
w,1,g,18.0,WA,1996,r
w,1,g,19.0,WA,1996,d
w,1,g,20.0,WA,1996,r
w,1,g,22.0,WA,1996,d
w,1,g,23.0,WA,1996,d
w,1,g,24.0,WA,1996,d
w,1,g,25.0,WA,1996,d
w,1,g,27.0,WA,1996,d
w,1,g,28.0,WA,1996,r
w,1,g,39.0,WA,1996,r
w,1,g,40.0,WA,1996,d
w,1,g,41.0,WA,1996,r
w,1,g,49.0,WA,1996,d
w,1,g,1.0,WV,1996,r
w,1,g,2.0,WV,1996,d
w,1,g,3.0,WV,1996,r
w,1,g,4.0,WV,1996,d
w,1,g,5.0,WV,1996,d
w,1,g,6.0,WV,1996,d
w,1,g,7.0,WV,1996,d
w,1,g,8.0,WV,1996,r
w,1,g,8.0,WV,1996,d
w,1,g,9.0,WV,1996,d
w,1,g,10.0,WV,1996,d
w,1,g,11.0,WV,1996,d
w,1,g,12.0,WV,1996,d
w,1,g,13.0,WV,1996,d
w,1,g,14.0,WV,1996,d
w,1,g,15.0,WV,1996,d
w,1,g,16.0,WV,1996,d
w,1,g,2.0,WI,1996,r
w,1,g,4.0,WI,1996,d
w,1,g,6.0,WI,1996,d
w,1,g,8.0,WI,1996,r
w,1,g,10.0,WI,1996,d
w,1,g,12.0,WI,1996,d
w,1,g,14.0,WI,1996,r
w,1,g,16.0,WI,1996,d
w,1,g,18.0,WI,1996,r
w,1,g,20.0,WI,1996,r
w,1,g,22.0,WI,1996,d
w,1,g,24.0,WI,1996,d
w,1,g,26.0,WI,1996,d
w,1,g,28.0,WI,1996,d
w,1,g,30.0,WI,1996,r
w,1,g,32.0,WI,1996,r
w,1,g,2.0,WY,1996,r
w,1,g,4.0,WY,1996,r
w,1,g,6.0,WY,1996,d
w,1,g,8.0,WY,1996,d
w,1,g,10.0,WY,1996,r
w,1,g,12.0,WY,1996,d
w,1,g,14.0,WY,1996,d
w,1,g,16.0,WY,1996,r
w,1,g,18.0,WY,1996,r
w,1,g,20.0,WY,1996,r
w,1,g,22.0,WY,1996,r
w,1,g,24.0,WY,1996,r
w,1,g,26.0,WY,1996,r
w,1,g,28.0,WY,1996,d
w,1,g,30.0,WY,1996,r
w,1,g,1.0,NJ,1997,r
w,1,g,2.0,NJ,1997,r
w,1,g,3.0,NJ,1997,d
w,1,g,4.0,NJ,1997,r
w,1,g,5.0,NJ,1997,d
w,1,g,6.0,NJ,1997,d
w,1,g,7.0,NJ,1997,r
w,1,g,8.0,NJ,1997,r
w,1,g,9.0,NJ,1997,r
w,1,g,10.0,NJ,1997,r
w,1,g,11.0,NJ,1997,r
w,1,g,12.0,NJ,1997,r
w,1,g,13.0,NJ,1997,r
w,1,g,14.0,NJ,1997,r
w,1,g,15.0,NJ,1997,d
w,1,g,16.0,NJ,1997,r
w,1,g,17.0,NJ,1997,d
w,1,g,18.0,NJ,1997,r
w,1,g,19.0,NJ,1997,d
w,1,g,20.0,NJ,1997,d
w,1,g,21.0,NJ,1997,r
w,1,g,22.0,NJ,1997,r
w,1,g,23.0,NJ,1997,r
w,1,g,24.0,NJ,1997,r
w,1,g,25.0,NJ,1997,r
w,1,g,26.0,NJ,1997,r
w,1,g,27.0,NJ,1997,d
w,1,g,28.0,NJ,1997,d
w,1,g,29.0,NJ,1997,d
w,1,g,30.0,NJ,1997,r
w,1,g,31.0,NJ,1997,d
w,1,g,32.0,NJ,1997,d
w,1,g,33.0,NJ,1997,d
w,1,g,34.0,NJ,1997,r
w,1,g,35.0,NJ,1997,d
w,1,g,36.0,NJ,1997,d
w,1,g,37.0,NJ,1997,d
w,1,g,38.0,NJ,1997,r
w,1,g,39.0,NJ,1997,r
w,1,g,40.0,NJ,1997,r
w,1,g,1.0,AL,1998,d
w,1,g,2.0,AL,1998,d
w,1,g,3.0,AL,1998,d
w,1,g,4.0,AL,1998,d
w,1,g,5.0,AL,1998,r
w,1,g,6.0,AL,1998,d
w,1,g,7.0,AL,1998,r
w,1,g,8.0,AL,1998,d
w,1,g,9.0,AL,1998,d
w,1,g,10.0,AL,1998,d
w,1,g,11.0,AL,1998,d
w,1,g,12.0,AL,1998,r
w,1,g,13.0,AL,1998,d
w,1,g,14.0,AL,1998,r
w,1,g,15.0,AL,1998,r
w,1,g,16.0,AL,1998,r
w,1,g,17.0,AL,1998,d
w,1,g,18.0,AL,1998,d
w,1,g,19.0,AL,1998,d
w,1,g,20.0,AL,1998,d
w,1,g,21.0,AL,1998,d
w,1,g,22.0,AL,1998,d
w,1,g,23.0,AL,1998,d
w,1,g,24.0,AL,1998,d
w,1,g,25.0,AL,1998,r
w,1,g,26.0,AL,1998,d
w,1,g,27.0,AL,1998,d
w,1,g,28.0,AL,1998,d
w,1,g,29.0,AL,1998,r
w,1,g,30.0,AL,1998,d
w,1,g,31.0,AL,1998,d
w,1,g,32.0,AL,1998,r
w,1,g,33.0,AL,1998,d
w,1,g,34.0,AL,1998,r
w,1,g,35.0,AL,1998,r
w,1,g,,AK,1998,d
w,1,g,,AK,1998,r
w,1,g,,AK,1998,r
w,1,g,,AK,1998,d
w,1,g,,AK,1998,r
w,1,g,,AK,1998,r
w,1,g,,AK,1998,r
w,1,g,,AK,1998,r
w,1,g,,AK,1998,d
w,1,g,,AK,1998,d
w,1,g,1.0,AZ,1998,r
w,1,g,2.0,AZ,1998,r
w,1,g,3.0,AZ,1998,d
w,1,g,4.0,AZ,1998,d
w,1,g,5.0,AZ,1998,d
w,1,g,6.0,AZ,1998,r
w,1,g,7.0,AZ,1998,d
w,1,g,8.0,AZ,1998,d
w,1,g,9.0,AZ,1998,r
w,1,g,10.0,AZ,1998,d
w,1,g,11.0,AZ,1998,d
w,1,g,12.0,AZ,1998,r
w,1,g,13.0,AZ,1998,d
w,1,g,14.0,AZ,1998,d
w,1,g,15.0,AZ,1998,r
w,1,g,16.0,AZ,1998,r
w,1,g,17.0,AZ,1998,r
w,1,g,18.0,AZ,1998,r
w,1,g,19.0,AZ,1998,r
w,1,g,20.0,AZ,1998,d
w,1,g,21.0,AZ,1998,r
w,1,g,22.0,AZ,1998,d
w,1,g,23.0,AZ,1998,d
w,1,g,24.0,AZ,1998,r
w,1,g,25.0,AZ,1998,d
w,1,g,26.0,AZ,1998,r
w,1,g,27.0,AZ,1998,d
w,1,g,28.0,AZ,1998,r
w,1,g,29.0,AZ,1998,r
w,1,g,30.0,AZ,1998,r
w,1,g,2.0,AR,1998,d
w,1,g,7.0,AR,1998,d
w,1,g,11.0,AR,1998,r
w,1,g,14.0,AR,1998,r
w,1,g,16.0,AR,1998,d
w,1,g,17.0,AR,1998,d
w,1,g,18.0,AR,1998,d
w,1,g,19.0,AR,1998,d
w,1,g,21.0,AR,1998,d
w,1,g,23.0,AR,1998,d
w,1,g,24.0,AR,1998,d
w,1,g,26.0,AR,1998,d
w,1,g,30.0,AR,1998,d
w,1,g,31.0,AR,1998,d
w,1,g,32.0,AR,1998,r
w,1,g,33.0,AR,1998,r
w,1,g,34.0,AR,1998,r
w,1,g,35.0,AR,1998,d
w,1,g,2.0,CA,1998,d
w,1,g,4.0,CA,1998,r
w,1,g,6.0,CA,1998,d
w,1,g,8.0,CA,1998,d
w,1,g,10.0,CA,1998,d
w,1,g,12.0,CA,1998,r
w,1,g,14.0,CA,1998,r
w,1,g,16.0,CA,1998,d
w,1,g,18.0,CA,1998,d
w,1,g,20.0,CA,1998,d
w,1,g,22.0,CA,1998,d
w,1,g,24.0,CA,1998,d
w,1,g,26.0,CA,1998,d
w,1,g,28.0,CA,1998,d
w,1,g,30.0,CA,1998,d
w,1,g,32.0,CA,1998,d
w,1,g,34.0,CA,1998,d
w,1,g,36.0,CA,1998,r
w,1,g,38.0,CA,1998,r
w,1,g,40.0,CA,1998,d
w,1,g,1.0,CO,1998,r
w,1,g,2.0,CO,1998,r
w,1,g,3.0,CO,1998,d
w,1,g,5.0,CO,1998,r
w,1,g,6.0,CO,1998,d
w,1,g,7.0,CO,1998,r
w,1,g,9.0,CO,1998,r
w,1,g,11.0,CO,1998,r
w,1,g,13.0,CO,1998,r
w,1,g,15.0,CO,1998,d
w,1,g,16.0,CO,1998,r
w,1,g,20.0,CO,1998,d
w,1,g,22.0,CO,1998,r
w,1,g,24.0,CO,1998,d
w,1,g,30.0,CO,1998,r
w,1,g,32.0,CO,1998,d
w,1,g,34.0,CO,1998,d
w,1,g,1.0,CT,1998,d
w,1,g,2.0,CT,1998,d
w,1,g,3.0,CT,1998,d
w,1,g,4.0,CT,1998,d
w,1,g,5.0,CT,1998,d
w,1,g,6.0,CT,1998,d
w,1,g,7.0,CT,1998,r
w,1,g,8.0,CT,1998,r
w,1,g,9.0,CT,1998,d
w,1,g,10.0,CT,1998,d
w,1,g,11.0,CT,1998,d
w,1,g,12.0,CT,1998,r
w,1,g,13.0,CT,1998,d
w,1,g,14.0,CT,1998,r
w,1,g,15.0,CT,1998,r
w,1,g,16.0,CT,1998,r
w,1,g,17.0,CT,1998,d
w,1,g,18.0,CT,1998,r
w,1,g,19.0,CT,1998,d
w,1,g,20.0,CT,1998,d
w,1,g,21.0,CT,1998,r
w,1,g,22.0,CT,1998,r
w,1,g,23.0,CT,1998,d
w,1,g,24.0,CT,1998,r
w,1,g,24.0,CT,1998,r
w,1,g,25.0,CT,1998,r
w,1,g,26.0,CT,1998,r
w,1,g,27.0,CT,1998,d
w,1,g,28.0,CT,1998,r
w,1,g,29.0,CT,1998,d
w,1,g,30.0,CT,1998,r
w,1,g,31.0,CT,1998,d
w,1,g,32.0,CT,1998,r
w,1,g,33.0,CT,1998,d
w,1,g,34.0,CT,1998,d
w,1,g,35.0,CT,1998,r
w,1,g,36.0,CT,1998,r
w,1,g,2.0,DE,1998,d
w,1,g,3.0,DE,1998,d
w,1,g,4.0,DE,1998,r
w,1,g,6.0,DE,1998,r
w,1,g,10.0,DE,1998,r
w,1,g,11.0,DE,1998,d
w,1,g,16.0,DE,1998,r
w,1,g,17.0,DE,1998,r
w,1,g,18.0,DE,1998,r
w,1,g,21.0,DE,1998,d
w,1,g,2.0,FL,1998,d
w,1,g,4.0,FL,1998,d
w,1,g,6.0,FL,1998,r
w,1,g,8.0,FL,1998,r
w,1,g,10.0,FL,1998,r
w,1,g,12.0,FL,1998,r
w,1,g,14.0,FL,1998,d
w,1,g,16.0,FL,1998,r
w,1,g,18.0,FL,1998,r
w,1,g,20.0,FL,1998,r
w,1,g,22.0,FL,1998,r
w,1,g,24.0,FL,1998,r
w,1,g,26.0,FL,1998,r
w,1,g,28.0,FL,1998,d
w,1,g,30.0,FL,1998,d
w,1,g,32.0,FL,1998,d
w,1,g,34.0,FL,1998,r
w,1,g,36.0,FL,1998,d
w,1,g,38.0,FL,1998,d
w,1,g,40.0,FL,1998,d
w,1,g,1.0,GA,1998,r
w,1,g,2.0,GA,1998,d
w,1,g,3.0,GA,1998,d
w,1,g,4.0,GA,1998,d
w,1,g,5.0,GA,1998,r
w,1,g,6.0,GA,1998,r
w,1,g,7.0,GA,1998,d
w,1,g,8.0,GA,1998,d
w,1,g,9.0,GA,1998,r
w,1,g,10.0,GA,1998,d
w,1,g,11.0,GA,1998,d
w,1,g,12.0,GA,1998,d
w,1,g,13.0,GA,1998,d
w,1,g,14.0,GA,1998,d
w,1,g,15.0,GA,1998,d
w,1,g,16.0,GA,1998,r
w,1,g,17.0,GA,1998,r
