district,year,plan,winner,winner_plan,dem_share
23,2010,ID4,R,R,0.316
24,2010,ID4,R,R,0.277
24,2010,ID4,R,R,0.252
25,2010,ID4,D,X,0.566
25,2010,ID4,D,X,0.549
26,2010,ID4,R,X,0.243
26,2010,ID4,R,X,0.207
27,2010,ID4,R,R,0.229
27,2010,ID4,R,R,0.238
28,2010,ID4,R,R,0.313
28,2010,ID4,R,R,0.269
29,2010,ID4,R,X,0.390
29,2010,ID4,R,X,0.402
30,2010,ID4,D,X,0.582
30,2010,ID4,D,X,0.530
31,2010,ID4,R,R,0.241
31,2010,ID4,R,R,0.316
32,2010,ID4,R,R,0.233
32,2010,ID4,R,R,0.260
33,2010,ID4,R,X,0.474
33,2010,ID4,R,X,0.409
34,2010,ID4,R,R,0.177
34,2010,ID4,R,R,0.181
35,2010,ID4,R,R,0.207
35,2010,ID4,R,R,0.214
1,2012,ID4,R,R,0.290
1,2012,ID4,R,R,0.352
2,2012,ID4,R,X,0.343
2,2012,ID4,R,X,0.367
3,2012,ID4,R,R,0.321
3,2012,ID4,R,R,0.299
4,2012,ID4,R,X,0.402
4,2012,ID4,R,X,0.432
5,2012,ID4,R,X,0.497
5,2012,ID4,D,X,0.536
6,2012,ID4,R,X,0.458
6,2012,ID4,D,X,0.523
7,2012,ID4,R,X,0.351
7,2012,ID4,R,X,0.327
8,2012,ID4,R,R,0.348
8,2012,ID4,R,R,0.362
9,2012,ID4,R,R,0.291
9,2012,ID4,R,R,0.314
10,2012,ID4,R,R,0.460
10,2012,ID4,R,R,0.337
11,2012,ID4,R,R,0.321
11,2012,ID4,R,R,0.293
12,2012,ID4,R,R,0.329
12,2012,ID4,R,R,0.307
13,2012,ID4,R,R,0.326
13,2012,ID4,R,R,0.365
14,2012,ID4,R,R,0.344
14,2012,ID4,R,R,0.296
15,2012,ID4,R,R,0.410
15,2012,ID4,R,R,0.469
16,2012,ID4,D,D,0.584
16,2012,ID4,D,D,0.542
17,2012,ID4,D,D,0.642
17,2012,ID4,D,D,0.667
18,2012,ID4,D,X,0.553
18,2012,ID4,D,X,0.562
19,2012,ID4,D,D,0.667
19,2012,ID4,D,D,0.657
20,2012,ID4,R,R,0.335
20,2012,ID4,R,R,0.417
21,2012,ID4,R,R,0.354
21,2012,ID4,R,R,0.343
22,2012,ID4,R,R,0.340
22,2012,ID4,R,R,0.324
23,2012,ID4,R,R,0.289
23,2012,ID4,R,R,0.335
24,2012,ID4,R,R,0.382
24,2012,ID4,R,R,0.401
25,2012,ID4,R,X,0.306
25,2012,ID4,R,X,0.288
26,2012,ID4,R,X,0.491
26,2012,ID4,D,X,0.589
27,2012,ID4,R,R,0.268
27,2012,ID4,R,R,0.264
28,2012,ID4,R,R,0.373
28,2012,ID4,R,R,0.370
29,2012,ID4,D,X,0.526
29,2012,ID4,D,X,0.542
30,2012,ID4,R,X,0.302
30,2012,ID4,R,X,0.330
31,2012,ID4,R,R,0.274
31,2012,ID4,R,R,0.242
32,2012,ID4,R,R,0.209
32,2012,ID4,R,R,0.263
33,2012,ID4,R,X,0.347
33,2012,ID4,R,X,0.366
34,2012,ID4,R,R,0.203
34,2012,ID4,R,R,0.223
35,2012,ID4,R,R,0.196
35,2012,ID4,R,R,0.227
1,2014,ID4,R,R,0.339
1,2014,ID4,R,R,0.345
2,2014,ID4,R,X,0.341
2,2014,ID4,R,X,0.305
3,2014,ID4,R,R,0.297
3,2014,ID4,R,R,0.312
4,2014,ID4,R,X,0.361
4,2014,ID4,R,X,0.447
5,2014,ID4,D,X,0.518
5,2014,ID4,R,X,0.478
6,2014,ID4,D,X,0.501
6,2014,ID4,D,X,0.502
7,2014,ID4,R,X,0.334
7,2014,ID4,R,X,0.300
8,2014,ID4,R,R,0.300
8,2014,ID4,R,R,0.288
9,2014,ID4,R,R,0.235
9,2014,ID4,R,R,0.296
10,2014,ID4,R,R,0.411
10,2014,ID4,R,R,0.419
11,2014,ID4,R,R,0.245
11,2014,ID4,R,R,0.245
12,2014,ID4,R,R,0.310
12,2014,ID4,R,R,0.286
13,2014,ID4,R,R,0.318
13,2014,ID4,R,R,0.333
14,2014,ID4,R,R,0.319
14,2014,ID4,R,R,0.321
15,2014,ID4,R,R,0.484
15,2014,ID4,R,R,0.432
16,2014,ID4,D,D,0.584
16,2014,ID4,D,D,0.584
17,2014,ID4,D,D,0.666
17,2014,ID4,D,D,0.661
18,2014,ID4,D,X,0.632
18,2014,ID4,D,X,0.638
19,2014,ID4,D,D,0.716
19,2014,ID4,D,D,0.678
20,2014,ID4,R,R,0.344
20,2014,ID4,R,R,0.355
21,2014,ID4,R,R,0.366
21,2014,ID4,R,R,0.363
22,2014,ID4,R,R,0.305
22,2014,ID4,R,R,0.298
23,2014,ID4,R,R,0.273
23,2014,ID4,R,R,0.246
24,2014,ID4,R,R,0.295
24,2014,ID4,R,R,0.465
25,2014,ID4,R,X,0.265
25,2014,ID4,R,X,0.261
26,2014,ID4,R,X,0.495
26,2014,ID4,D,X,0.594
27,2014,ID4,R,R,0.226
27,2014,ID4,R,R,0.219
28,2014,ID4,R,R,0.356
28,2014,ID4,R,R,0.358
29,2014,ID4,D,X,0.564
29,2014,ID4,D,X,0.589
30,2014,ID4,R,X,0.266
30,2014,ID4,R,X,0.258
31,2014,ID4,R,R,0.257
31,2014,ID4,R,R,0.269
32,2014,ID4,R,R,0.265
32,2014,ID4,R,R,0.304
33,2014,ID4,R,X,0.425
33,2014,ID4,R,X,0.368
34,2014,ID4,R,R,0.204
34,2014,ID4,R,R,0.175
35,2014,ID4,R,R,0.216
35,2014,ID4,R,R,0.186
1,2016,ID5,R,R,0.375
1,2016,ID5,R,R,0.314
2,2016,ID5,R,X,0.278
2,2016,ID5,R,X,0.244
3,2016,ID5,R,R,0.256
3,2016,ID5,R,R,0.256
4,2016,ID5,R,R,0.312
4,2016,ID5,R,R,0.367
5,2016,ID5,D,X,0.507
5,2016,ID5,R,X,0.436
6,2016,ID5,R,R,0.434
6,2016,ID5,R,R,0.418
7,2016,ID5,R,R,0.292
7,2016,ID5,R,R,0.264
8,2016,ID5,R,R,0.259
8,2016,ID5,R,R,0.258
9,2016,ID5,R,R,0.189
9,2016,ID5,R,R,0.268
10,2016,ID5,R,R,0.330
10,2016,ID5,R,R,0.326
11,2016,ID5,R,R,0.196
11,2016,ID5,R,R,0.204
12,2016,ID5,R,R,0.315
12,2016,ID5,R,R,0.290
13,2016,ID5,R,R,0.285
13,2016,ID5,R,R,0.300
14,2016,ID5,R,R,0.288
14,2016,ID5,R,R,0.278
15,2016,ID5,R,X,0.492
15,2016,ID5,R,X,0.438
16,2016,ID5,D,D,0.538
16,2016,ID5,D,D,0.572
17,2016,ID5,D,D,0.631
17,2016,ID5,D,D,0.626
18,2016,ID5,D,D,0.601
18,2016,ID5,D,D,0.595
19,2016,ID5,D,D,0.688
19,2016,ID5,D,D,0.673
20,2016,ID5,R,R,0.319
20,2016,ID5,R,R,0.321
21,2016,ID5,R,R,0.345
21,2016,ID5,R,R,0.343
22,2016,ID5,R,R,0.263
22,2016,ID5,R,R,0.264
23,2016,ID5,R,R,0.236
23,2016,ID5,R,R,0.222
24,2016,ID5,R,R,0.270
24,2016,ID5,R,R,0.387
25,2016,ID5,R,R,0.230
25,2016,ID5,R,R,0.226
26,2016,ID5,R,X,0.493
26,2016,ID5,D,X,0.541
27,2016,ID5,R,R,0.186
27,2016,ID5,R,R,0.182
28,2016,ID5,R,R,0.350
28,2016,ID5,R,R,0.330
29,2016,ID5,R,X,0.478
29,2016,ID5,D,X,0.523
30,2016,ID5,R,R,0.230
30,2016,ID5,R,R,0.218
31,2016,ID5,R,R,0.221
31,2016,ID5,R,R,0.242
32,2016,ID5,R,R,0.218
32,2016,ID5,R,R,0.238
33,2016,ID5,R,R,0.342
33,2016,ID5,R,R,0.338
34,2016,ID5,R,R,0.150
34,2016,ID5,R,R,0.138
35,2016,ID5,R,R,0.163
35,2016,ID5,R,R,0.144
1,2018,ID5,R,R,0.365
1,2018,ID5,R,R,0.338
2,2018,ID5,R,X,0.277
2,2018,ID5,R,X,0.249
3,2018,ID5,R,R,0.277
3,2018,ID5,R,R,0.292
4,2018,ID5,R,R,0.433
4,2018,ID5,R,R,0.374
5,2018,ID5,R,X,0.490
5,2018,ID5,R,X,0.463
6,2018,ID5,R,R,0.428
6,2018,ID5,R,R,0.413
7,2018,ID5,R,R,0.313
7,2018,ID5,R,R,0.294
8,2018,ID5,R,R,0.299
8,2018,ID5,R,R,0.291
9,2018,ID5,R,R,0.241
9,2018,ID5,R,R,0.251
10,2018,ID5,R,R,0.367
10,2018,ID5,R,R,0.407
11,2018,ID5,R,R,0.226
11,2018,ID5,R,R,0.224
12,2018,ID5,R,R,0.360
12,2018,ID5,R,R,0.324
13,2018,ID5,R,R,0.318
13,2018,ID5,R,R,0.342
14,2018,ID5,R,R,0.336
14,2018,ID5,R,R,0.313
15,2018,ID5,D,X,0.545
15,2018,ID5,D,X,0.509
16,2018,ID5,D,D,0.619
16,2018,ID5,D,D,0.626
17,2018,ID5,D,D,0.698
17,2018,ID5,D,D,0.701
18,2018,ID5,D,D,0.639
18,2018,ID5,D,D,0.623
19,2018,ID5,D,D,0.730
19,2018,ID5,D,D,0.729
20,2018,ID5,R,R,0.359
20,2018,ID5,R,R,0.355
21,2018,ID5,R,R,0.394
21,2018,ID5,R,R,0.374
22,2018,ID5,R,R,0.296
22,2018,ID5,R,R,0.290
23,2018,ID5,R,R,0.253
23,2018,ID5,R,R,0.248
24,2018,ID5,R,R,0.309
24,2018,ID5,R,R,0.393
25,2018,ID5,R,R,0.268
25,2018,ID5,R,R,0.254
26,2018,ID5,D,X,0.563
26,2018,ID5,D,X,0.582
27,2018,ID5,R,R,0.211
27,2018,ID5,R,R,0.210
28,2018,ID5,R,R,0.375
28,2018,ID5,R,R,0.366
29,2018,ID5,D,X,0.512
29,2018,ID5,D,X,0.561
30,2018,ID5,R,R,0.274
30,2018,ID5,R,R,0.245
31,2018,ID5,R,R,0.252
31,2018,ID5,R,R,0.302
32,2018,ID5,R,R,0.240
32,2018,ID5,R,R,0.263
33,2018,ID5,R,R,0.429
33,2018,ID5,R,R,0.412
34,2018,ID5,R,R,0.176
34,2018,ID5,R,R,0.168
35,2018,ID5,R,R,0.200
35,2018,ID5,R,R,0.163
1,2020,ID5,R,R,0.344
1,2020,ID5,R,R,0.286
2,2020,ID5,R,X,0.134
2,2020,ID5,D,X,0.852
3,2020,ID5,R,R,0.239
3,2020,ID5,R,R,0.243
4,2020,ID5,R,R,0.397
4,2020,ID5,R,R,0.372
5,2020,ID5,R,X,0.446
5,2020,ID5,R,X,0.425
6,2020,ID5,R,R,0.405
6,2020,ID5,R,R,0.379
7,2020,ID5,R,R,0.294
7,2020,ID5,R,R,0.291
8,2020,ID5,R,R,0.286
8,2020,ID5,R,R,0.282
9,2020,ID5,R,R,0.233
9,2020,ID5,R,R,0.216
10,2020,ID5,R,R,0.326
10,2020,ID5,R,R,0.346
11,2020,ID5,R,R,0.194
11,2020,ID5,R,R,0.202
12,2020,ID5,R,R,0.309
12,2020,ID5,R,R,0.305
13,2020,ID5,R,R,0.300
13,2020,ID5,R,R,0.333
14,2020,ID5,R,R,0.314
14,2020,ID5,R,R,0.296
15,2020,ID5,D,X,0.514
15,2020,ID5,R,X,0.474
16,2020,ID5,D,D,0.596
16,2020,ID5,D,D,0.584
17,2020,ID5,D,D,0.634
17,2020,ID5,D,D,0.660
18,2020,ID5,D,D,0.612
18,2020,ID5,D,D,0.607
19,2020,ID5,D,D,0.688
19,2020,ID5,D,D,0.678
20,2020,ID5,R,R,0.356
20,2020,ID5,R,R,0.343
